customer_id,customer_id_1,first_name,last_name,full_name,gender,age,credit_score,monthly_income,income_band,country,state,city,region,zip_code,channel,signup_date,last_txn_date,total_spend,txn_count,avg_session_mins,order_return_rate,recency_days,frequency,monetary,tenure_months,avg_order_value,freq_monthly,cltv,churn_risk,engagement_score,high_engagement,high_return_rate,cltv_decile,R_score,F_score,M_score,RFM_score,rfm_segment,cluster,segment,crm_action
1305,1305,Amy,Duke,Amy Duke,Female,24,774.0,5124,Mid,India,Maharashtra,Pune,India,pune,Social,2019-11-05 07:30:00,2019-11-05 07:30:00,70,1,23.0,0.0,1517,1,70,50.56666666666667,70.0,0.0198,33.26,1,35.1,1,0,1,1,1,1,111,Lost,0,Lost,Suppress — flag for quarterly review
1306,1306,Kevin,Dudley,Kevin Dudley,Female,56,702.0,7778,High,USA,California,San Diego,USA,san ,Social,2019-11-08 13:13:00,2019-11-08 13:13:00,54,1,27.0,1.0,1514,1,54,50.46666666666667,54.0,0.0198,25.66,1,35.4,1,1,0,1,1,1,111,Lost,0,Lost,Suppress — flag for quarterly review
1307,1307,Madison,James MD,Madison James MD,Male,46,767.0,4721,Mid,Spain,Catalonia,Girona,Spain,giro,Other,2019-11-09 02:10:00,2019-11-09 02:10:00,75,1,21.0,0.0,1513,1,75,50.43333333333333,75.0,0.0198,35.64,1,33.6,0,0,1,1,1,1,111,Lost,0,Lost,Suppress — flag for quarterly review
1308,1308,Tony,Malone,Tony Malone,Male,44,732.0,6838,High,Italy,Lombardy,Milan,Italy,mila,Social,2019-11-09 04:31:00,2019-11-09 04:31:00,320,1,10.0,0.0,1513,1,320,50.43333333333333,320.0,0.0198,152.06,1,25.1,0,0,4,1,1,3,113,Lost,0,Lost,Suppress — flag for quarterly review
1309,1309,Scott,Juarez,Scott Juarez,Female,19,697.0,4604,Mid,Canada,Ontario,Toronto,Canada,toro,Social,2019-11-10 21:22:00,2022-05-18 03:40:00,200,2,28.5,0.0,592,2,200,50.4,100.0,0.0397,95.28,0,40.2,1,0,3,3,4,2,342,Promising,1,At-Risk,Win-back campaign within 7 days
1310,1310,Frank,Adams,Frank Adams,Male,62,624.0,6024,High,Australia,New South Wales,Sydney,Australia,sydn,Social,2019-11-12 06:16:00,2019-11-12 06:16:00,125,1,29.0,0.0,1510,1,125,50.333333333333336,125.0,0.0199,59.7,1,34.1,0,0,2,1,1,2,112,Lost,0,Lost,Suppress — flag for quarterly review
1311,1311,Stephen,Chandler,Stephen Chandler,Male,34,723.0,3989,Mid,Spain,Catalonia,Barcelona,Spain,barc,Social,2019-11-13 16:05:00,2023-11-28 11:40:00,163,4,16.5,0.25,33,4,163,50.3,40.75,0.0795,77.75,0,41.1,1,0,2,5,5,2,552,Promising,3,Promising,Cross-sell — travel rewards / premium product
1312,1312,Mrs.,Angela Kelley,Mrs. Angela Kelley,Female,21,697.0,5127,Mid,Italy,Lazio,Frosinone,Italy,fros,Social,2019-11-14 08:59:00,2022-08-17 07:25:00,670,3,24.0,0.0,501,3,670,50.266666666666666,223.33,0.0597,319.99,0,41.2,1,0,6,4,5,4,454,Champions,3,Promising,Cross-sell — travel rewards / premium product
1313,1313,Meghan,Brown,Meghan Brown,Female,54,700.0,3389,Mid,China,Shandong,Yantai,China,yant,Offline,2019-11-14 14:43:00,2023-07-22 19:09:00,285,3,23.0,0.0,162,3,285,50.266666666666666,95.0,0.0597,136.12,0,40.7,1,0,4,5,5,3,553,Promising,3,Promising,Cross-sell — travel rewards / premium product
1314,1314,Taylor,Brown,Taylor Brown,Male,32,751.0,4897,Mid,Canada,Quebec,Laval,Canada,lava,Social,2019-11-15 04:40:00,2019-11-15 04:40:00,35,1,15.0,0.0,1507,1,35,50.233333333333334,35.0,0.0199,16.72,1,29.0,0,0,0,1,1,1,111,Lost,0,Lost,Suppress — flag for quarterly review
1315,1315,Ashley,Ochoa,Ashley Ochoa,Male,62,643.0,5348,Mid,Spain,Andalusia,Malaga,Spain,mala,Social,2019-11-15 13:31:00,2022-01-09 20:54:00,240,2,24.0,0.0,721,2,240,50.233333333333334,120.0,0.0398,114.62,0,35.4,1,0,3,3,4,3,343,Promising,1,At-Risk,Win-back campaign within 7 days
1316,1316,Johnathan,Spencer,Johnathan Spencer,Female,30,677.0,7599,High,Spain,Catalonia,Girona,Spain,giro,Other,2019-11-15 17:28:00,2023-12-05 10:42:00,320,3,18.666666666666668,0.0,26,3,320,50.233333333333334,106.67,0.0597,152.84,0,37.0,1,0,4,5,5,3,553,Promising,3,Promising,Cross-sell — travel rewards / premium product
1317,1317,John,Gilmore,John Gilmore,Female,59,610.0,6340,High,Italy,Lazio,Latina,Italy,lati,Social,2019-11-15 21:45:00,2023-09-15 23:21:00,242,2,21.0,0.0,107,2,242,50.233333333333334,121.0,0.0398,115.58,0,32.3,0,0,3,5,4,3,543,Promising,1,At-Risk,Win-back campaign within 7 days
1318,1318,Julie,Clayton,Julie Clayton,Female,22,673.0,7643,High,Canada,Ontario,Ottawa,Canada,otta,Social,2019-11-17 20:43:00,2019-11-17 20:43:00,8,1,26.0,0.0,1505,1,8,50.166666666666664,8.0,0.0199,3.82,1,33.8,0,0,0,1,1,1,111,Lost,0,Lost,Suppress — flag for quarterly review
1319,1319,Taylor,Keith MD,Taylor Keith MD,Female,55,772.0,4387,Mid,USA,California,San Diego,USA,san ,Social,2019-11-18 20:27:00,2019-11-18 20:27:00,105,1,19.0,0.0,1504,1,105,50.13333333333333,105.0,0.0199,50.15,1,32.4,0,0,1,1,1,2,112,Lost,0,Lost,Suppress — flag for quarterly review
1320,1320,Molly,Brown,Molly Brown,Female,36,700.0,4538,Mid,UK,England,Manchester,UK,manc,Other,2019-11-19 17:37:00,2022-12-29 04:03:00,450,3,27.0,0.0,367,3,450,50.1,150.0,0.0599,215.64,0,43.3,1,0,5,4,5,3,453,Promising,3,Promising,Cross-sell — travel rewards / premium product
1321,1321,Jaclyn,Thompson,Jaclyn Thompson,Female,23,600.0,3272,Mid,China,Guangdong,Dongguan,China,dong,Social,2019-11-20 03:12:00,2023-06-29 08:11:00,615,2,17.0,0.5,185,2,615,50.06666666666667,307.5,0.0399,294.46,0,29.3,0,1,6,5,4,4,544,Champions,1,At-Risk,Win-back campaign within 7 days
1322,1322,Sarah,Gonzalez,Sarah Gonzalez,Female,66,637.0,5126,Mid,UK,England,Birmingham,UK,birm,Other,2019-11-21 12:12:00,2023-04-04 09:49:00,1120,3,25.0,0.3333333333333333,271,3,1120,50.03333333333333,373.33,0.06,537.6,0,39.9,1,1,7,4,5,4,454,Champions,3,Promising,Cross-sell — travel rewards / premium product
1323,1323,James,Sawyer,James Sawyer,Male,64,640.0,7217,High,Italy,Lombardy,Milan,Italy,mila,Social,2019-11-21 18:17:00,2019-11-21 18:17:00,420,1,27.0,0.0,1501,1,420,50.03333333333333,420.0,0.02,201.6,1,33.3,0,0,5,1,1,3,113,Lost,0,Lost,Suppress — flag for quarterly review
1324,1324,Lauren,Valencia,Lauren Valencia,Female,63,705.0,6055,High,Australia,Victoria,Melbourne,Australia,melb,Offline,2019-11-22 16:32:00,2022-12-13 11:39:00,1800,3,21.333333333333332,0.0,383,3,1800,50.0,600.0,0.06,864.0,0,39.7,1,0,7,4,5,4,454,Champions,3,Promising,Cross-sell — travel rewards / premium product
1325,1325,Aaron,Lucas,Aaron Lucas,Male,66,712.0,3279,Mid,India,Maharashtra,Nagpur,India,nagp,Offline,2019-11-24 19:55:00,2023-08-11 03:04:00,790,3,26.0,0.0,142,3,790,49.93333333333333,263.33,0.0601,379.83,0,43.1,1,0,6,5,5,4,554,Champions,3,Promising,Cross-sell — travel rewards / premium product
1326,1326,Amanda,Lindsey,Amanda Lindsey,Male,60,661.0,6237,High,Canada,Quebec,Quebec City,Canada,queb,Social,2019-11-24 21:42:00,2019-11-24 21:42:00,100,1,25.0,0.0,1498,1,100,49.93333333333333,100.0,0.02,48.0,1,32.7,0,0,1,1,1,1,111,Lost,0,Lost,Suppress — flag for quarterly review
1327,1327,David,Duncan,David Duncan,Male,43,694.0,4749,Mid,Japan,Kanagawa,Kawasaki,Japan,kawa,Search,2019-11-26 01:21:00,2022-08-12 01:27:00,105,2,21.0,0.0,506,2,105,49.86666666666667,52.5,0.0401,50.53,0,35.1,1,0,1,4,4,2,442,Promising,1,At-Risk,Win-back campaign within 7 days
1328,1328,Mario,Smith,Mario Smith,Female,62,649.0,6183,High,Italy,Lazio,Latina,Italy,lati,Search,2019-11-26 22:26:00,2019-11-26 22:26:00,6000,1,33.0,1.0,1496,1,6000,49.86666666666667,6000.0,0.0201,2894.4,1,37.6,1,1,9,1,1,5,115,Lost,2,Champions,Referral program + premium card upsell
1329,1329,Tina,Cruz,Tina Cruz,Female,19,725.0,3825,Mid,Japan,Kanagawa,Sagamihara,Japan,saga,Social,2019-11-27 05:52:00,2019-11-27 05:52:00,1200,1,33.0,0.0,1495,1,1200,49.833333333333336,1200.0,0.0201,578.88,1,40.2,1,0,7,1,1,4,114,Lost,0,Lost,Suppress — flag for quarterly review
1330,1330,Andrew,White,Andrew White,Male,60,690.0,3972,Mid,UK,Scotland,Aberdeen,UK,aber,Search,2019-11-27 11:55:00,2019-11-27 11:55:00,250,1,13.0,1.0,1495,1,250,49.833333333333336,250.0,0.0201,120.6,1,25.7,0,1,3,1,1,3,113,Lost,0,Lost,Suppress — flag for quarterly review
1331,1331,Kevin,Riley,Kevin Riley,Female,30,692.0,3329,Mid,Australia,New South Wales,Sydney,Australia,sydn,Social,2019-11-27 15:46:00,2022-12-18 11:10:00,465,2,15.0,0.0,378,2,465,49.833333333333336,232.5,0.0401,223.76,0,31.1,0,0,5,4,4,4,444,Champions,1,At-Risk,Win-back campaign within 7 days
1332,1332,Ashley,Torres,Ashley Torres,Male,18,705.0,5211,Mid,Spain,Andalusia,Malaga,Spain,mala,Social,2019-11-28 11:01:00,2019-11-28 11:01:00,300,1,17.0,0.0,1494,1,300,49.8,300.0,0.0201,144.72,1,28.8,0,0,4,1,1,3,113,Lost,0,Lost,Suppress — flag for quarterly review
1333,1333,Maureen,Wright,Maureen Wright,Male,43,622.0,4981,Mid,Canada,Ontario,Mississauga,Canada,miss,Other,2019-12-01 05:36:00,2023-02-11 23:48:00,65,2,23.5,0.0,323,2,65,49.7,32.5,0.0402,31.36,0,34.4,1,0,0,4,4,1,441,Promising,1,At-Risk,Win-back campaign within 7 days
1334,1334,Jessica,Lucas,Jessica Lucas,Female,21,662.0,4426,Mid,UK,England,London,UK,lond,Search,2019-12-01 08:40:00,2022-09-28 09:05:00,218,3,21.0,0.0,459,3,218,49.7,72.67,0.0604,105.34,0,38.1,1,0,3,4,5,2,452,Promising,3,Promising,Cross-sell — travel rewards / premium product
1335,1335,Justin,Williamson,Justin Williamson,Male,44,629.0,3990,Mid,India,Maharashtra,Mumbai,India,mumb,Social,2019-12-04 03:51:00,2022-06-26 09:58:00,4890,3,24.0,0.0,553,3,4890,49.6,1630.0,0.0605,2366.76,0,39.0,1,0,8,3,5,5,355,Promising,2,Champions,Referral program + premium card upsell
1336,1336,Mark,Fitzpatrick,Mark Fitzpatrick,Male,22,627.0,7692,High,USA,California,San Jose,USA,san ,Search,2019-12-04 10:00:00,2019-12-04 10:00:00,300,1,29.0,0.0,1488,1,300,49.6,300.0,0.0202,145.44,1,34.2,1,0,4,1,1,3,113,Lost,0,Lost,Suppress — flag for quarterly review
1337,1337,Frederick,Crawford,Frederick Crawford,Male,39,701.0,5683,Mid,Japan,Tokyo,Tokyo,Japan,toky,Social,2019-12-04 17:09:00,2023-04-06 10:58:00,525,2,16.0,1.0,269,2,525,49.6,262.5,0.0403,253.89,0,32.0,0,1,5,4,4,4,444,Champions,1,At-Risk,Win-back campaign within 7 days
1338,1338,Victoria,Schmidt,Victoria Schmidt,Male,69,620.0,4105,Mid,Japan,Kanagawa,Yokohama,Japan,yoko,Search,2019-12-05 02:05:00,2019-12-05 02:05:00,120,1,14.0,0.0,1487,1,120,49.56666666666667,120.0,0.0202,58.18,1,24.0,0,0,2,1,1,2,112,Lost,0,Lost,Suppress — flag for quarterly review
1339,1339,Jasmine,Chavez,Jasmine Chavez,Male,59,672.0,7944,High,Italy,Lombardy,Milan,Italy,mila,Search,2019-12-05 10:12:00,2023-05-29 02:41:00,225,2,26.5,0.0,216,2,225,49.56666666666667,112.5,0.0403,108.81,0,38.1,1,0,3,5,4,2,542,Promising,1,At-Risk,Win-back campaign within 7 days
1340,1340,Wendy,Pham,Wendy Pham,Female,49,600.0,4589,Mid,China,Guangdong,Guangzhou,China,guan,Other,2019-12-05 12:57:00,2023-10-28 09:53:00,435,2,17.5,0.5,64,2,435,49.56666666666667,217.5,0.0403,210.37,0,29.7,0,1,5,5,4,3,543,Promising,1,At-Risk,Win-back campaign within 7 days
1341,1341,Amy,King,Amy King,Male,21,668.0,6666,High,Spain,Andalusia,Malaga,Spain,mala,Social,2019-12-05 16:16:00,2019-12-05 16:16:00,1200,1,18.0,0.0,1487,1,1200,49.56666666666667,1200.0,0.0202,581.76,1,28.3,0,0,7,1,1,4,114,Lost,0,Lost,Suppress — flag for quarterly review
1342,1342,Jennifer,Hernandez,Jennifer Hernandez,Female,66,694.0,6589,High,USA,Texas,Dallas,USA,dall,Social,2019-12-06 20:26:00,2022-07-04 17:33:00,3090,2,16.5,0.0,545,2,3090,49.53333333333333,1545.0,0.0404,1498.03,0,32.1,0,0,8,3,4,5,345,Promising,1,At-Risk,Win-back campaign within 7 days
1343,1343,Leslie,Harris,Leslie Harris,Male,69,717.0,5644,Mid,USA,Texas,San Antonio,USA,san ,Offline,2019-12-10 15:35:00,2023-07-06 21:19:00,695,3,16.0,0.3333333333333333,178,3,695,49.4,231.67,0.0607,337.5,0,36.6,1,1,6,5,5,4,554,Champions,3,Promising,Cross-sell — travel rewards / premium product
1344,1344,Amy,Mcpherson,Amy Mcpherson,Female,24,659.0,6718,High,Canada,Quebec,Montreal,Canada,mont,Other,2019-12-10 16:45:00,2023-03-16 22:24:00,64,2,18.5,0.0,290,2,64,49.4,32.0,0.0405,31.1,0,32.3,0,0,0,4,4,1,441,Promising,1,At-Risk,Win-back campaign within 7 days
1345,1345,Jason,Adkins,Jason Adkins,Female,23,604.0,4169,Mid,Italy,Lazio,Rome,Italy,rome,Social,2019-12-11 01:00:00,2019-12-11 01:00:00,18,1,29.0,0.0,1481,1,18,49.36666666666667,18.0,0.0203,8.77,1,33.5,0,0,0,1,1,1,111,Lost,0,Lost,Suppress — flag for quarterly review
1346,1346,Steven,Hall,Steven Hall,Male,69,740.0,7213,High,Australia,Victoria,Melbourne,Australia,melb,Social,2019-12-11 17:43:00,2022-07-24 18:34:00,245,2,15.5,0.0,525,2,245,49.36666666666667,122.5,0.0405,119.07,0,33.0,0,0,3,4,4,3,443,Promising,1,At-Risk,Win-back campaign within 7 days
1347,1347,Michelle,Wright,Michelle Wright,Male,35,714.0,5146,Mid,Canada,Quebec,Quebec City,Canada,queb,Offline,2019-12-11 20:41:00,2023-06-01 00:11:00,7890,3,22.0,0.3333333333333333,213,3,7890,49.36666666666667,2630.0,0.0608,3837.7,0,40.5,1,1,9,5,5,5,555,Champions,2,Champions,Referral program + premium card upsell
1348,1348,Erica,Castillo,Erica Castillo,Female,45,656.0,7408,High,Canada,Ontario,Ottawa,Canada,otta,Social,2019-12-13 14:59:00,2019-12-13 14:59:00,1200,1,27.0,0.0,1479,1,1200,49.3,1200.0,0.0203,584.64,1,33.9,0,0,7,1,1,4,114,Lost,0,Lost,Suppress — flag for quarterly review
1349,1349,Luke,Davis,Luke Davis,Female,55,752.0,6916,High,Spain,Andalusia,Seville,Spain,sevi,Search,2019-12-13 21:39:00,2023-05-19 07:19:00,505,2,16.5,0.0,226,2,505,49.3,252.5,0.0406,246.04,0,34.1,0,0,5,5,4,4,544,Champions,1,At-Risk,Win-back campaign within 7 days
1350,1350,Shelly,Rivas,Shelly Rivas,Female,49,648.0,5854,Mid,Italy,Lombardy,Bergamo,Italy,berg,Social,2019-12-15 04:25:00,2019-12-15 04:25:00,1600,1,26.0,0.0,1477,1,1600,49.233333333333334,1600.0,0.0203,779.52,1,32.9,0,0,7,1,1,4,114,Lost,0,Lost,Suppress — flag for quarterly review
1351,1351,Brandy,Ramos,Brandy Ramos,Male,67,760.0,4930,Mid,Australia,Victoria,Geelong,Australia,geel,Offline,2019-12-15 13:44:00,2019-12-15 13:44:00,54,1,21.0,0.0,1477,1,54,49.233333333333334,54.0,0.0203,26.31,1,33.3,0,0,0,1,1,1,111,Lost,0,Lost,Suppress — flag for quarterly review
1353,1353,Dylan,Ward,Dylan Ward,Male,21,645.0,6746,High,Canada,Ontario,Toronto,Canada,toro,Offline,2019-12-16 03:04:00,2019-12-16 03:04:00,360,1,9.0,0.0,1476,1,360,49.2,360.0,0.0203,175.39,1,21.5,0,0,4,1,1,3,113,Lost,0,Lost,Suppress — flag for quarterly review
1354,1354,Dean,Taylor,Dean Taylor,Female,59,644.0,3332,Mid,China,Guangdong,Guangzhou,China,guan,Social,2019-12-17 05:47:00,2023-03-17 19:48:00,3150,2,14.0,0.0,289,2,3150,49.166666666666664,1575.0,0.0407,1538.46,0,28.8,0,0,8,4,4,5,445,Champions,1,At-Risk,Win-back campaign within 7 days
1355,1355,Denise,Anderson,Denise Anderson,Female,45,711.0,4678,Mid,Spain,Catalonia,Barcelona,Spain,barc,Other,2019-12-17 21:54:00,2019-12-17 21:54:00,360,1,29.0,0.0,1475,1,360,49.166666666666664,360.0,0.0203,175.39,1,37.0,1,0,4,1,1,3,113,Lost,0,Lost,Suppress — flag for quarterly review
1356,1356,Denise,Nguyen,Denise Nguyen,Female,42,688.0,4365,Mid,Canada,Quebec,Montreal,Canada,mont,Offline,2019-12-18 15:55:00,2022-08-07 23:16:00,180,2,20.5,0.0,511,2,180,49.13333333333333,90.0,0.0407,87.91,0,34.6,1,0,3,4,4,2,442,Promising,1,At-Risk,Win-back campaign within 7 days
1357,1357,Kenneth,Novak,Kenneth Novak,Female,45,648.0,6160,High,USA,California,San Diego,USA,san ,Search,2019-12-19 03:53:00,2019-12-19 03:53:00,90,1,8.0,0.0,1473,1,90,49.1,90.0,0.0204,44.06,1,20.9,0,0,1,1,1,1,111,Lost,0,Lost,Suppress — flag for quarterly review
1358,1358,Jeffrey,Simmons,Jeffrey Simmons,Female,46,643.0,3074,Mid,India,Maharashtra,Mumbai,India,mumb,Social,2019-12-20 01:33:00,2023-01-25 15:10:00,190,2,24.0,0.0,340,2,190,49.06666666666667,95.0,0.0408,93.02,0,35.4,1,0,3,4,4,2,442,Promising,1,At-Risk,Win-back campaign within 7 days
1359,1359,Alexander,Hernandez,Alexander Hernandez,Male,52,751.0,6430,High,Australia,Victoria,Geelong,Australia,geel,Social,2019-12-20 05:07:00,2019-12-20 05:07:00,360,1,16.0,0.0,1472,1,360,49.06666666666667,360.0,0.0204,176.26,1,29.7,0,0,4,1,1,3,113,Lost,0,Lost,Suppress — flag for quarterly review
1361,1361,Cynthia,Morales,Cynthia Morales,Female,53,702.0,4909,Mid,USA,Texas,Houston,USA,hous,Offline,2019-12-20 18:48:00,2023-05-03 00:50:00,3323,4,20.0,0.0,242,4,3323,49.06666666666667,830.75,0.0815,1624.95,0,42.7,1,0,8,4,5,5,455,Champions,3,Promising,Cross-sell — travel rewards / premium product
1362,1362,Mary,Gibbs,Mary Gibbs,Female,49,639.0,7072,High,Australia,New South Wales,Sydney,Australia,sydn,Search,2019-12-25 15:32:00,2023-08-04 16:47:00,1050,2,22.5,0.0,149,2,1050,48.9,525.0,0.0409,515.34,0,34.3,1,0,7,5,4,4,544,Champions,1,At-Risk,Win-back campaign within 7 days
1363,1363,Jacqueline,Long,Jacqueline Long,Female,22,658.0,3642,Mid,Spain,Andalusia,Malaga,Spain,mala,Social,2019-12-26 02:25:00,2023-02-16 14:23:00,560,2,14.5,0.0,318,2,560,48.86666666666667,280.0,0.0409,274.85,0,29.6,0,0,6,4,4,4,444,Champions,1,At-Risk,Win-back campaign within 7 days
1364,1364,Melanie,Acosta,Melanie Acosta,Male,37,633.0,6144,High,Italy,Lombardy,Bergamo,Italy,berg,Search,2019-12-26 21:37:00,2023-05-19 09:42:00,425,3,18.333333333333332,0.0,226,3,425,48.86666666666667,141.67,0.0614,208.76,0,35.3,1,0,5,5,5,3,553,Promising,3,Promising,Cross-sell — travel rewards / premium product
1365,1365,Tina,Estrada,Tina Estrada,Female,42,603.0,7633,High,Japan,Kanagawa,Yokohama,Japan,yoko,Social,2019-12-27 04:50:00,2022-02-25 02:30:00,485,2,16.5,0.5,674,2,485,48.833333333333336,242.5,0.041,238.62,0,29.1,0,1,5,3,4,4,344,Promising,1,At-Risk,Win-back campaign within 7 days
1366,1366,David,Davis,David Davis,Female,39,620.0,5930,Mid,UK,England,Manchester,UK,manc,Other,2019-12-31 19:41:00,2023-05-03 15:23:00,2640,2,19.5,0.0,242,2,2640,48.7,1320.0,0.0411,1302.05,0,31.7,0,0,8,4,4,5,445,Champions,1,At-Risk,Win-back campaign within 7 days
1367,1367,Joseph,Bell,Joseph Bell,Female,39,704.0,7465,High,UK,England,Manchester,UK,manc,Other,2019-12-31 20:36:00,2019-12-31 20:36:00,1600,1,35.0,0.0,1461,1,1600,48.7,1600.0,0.0205,787.2,1,40.8,1,0,7,1,1,4,114,Lost,0,Lost,Suppress — flag for quarterly review
1368,1368,Thomas,Wagner,Thomas Wagner,Female,31,747.0,5787,Mid,India,Maharashtra,Mumbai,India,mumb,Search,2020-01-03 00:20:00,2022-06-12 07:56:00,130,2,26.0,0.0,567,2,130,48.6,65.0,0.0412,64.27,0,40.2,1,0,2,3,4,2,342,Promising,1,At-Risk,Win-back campaign within 7 days
1369,1369,Nicole,May,Nicole May,Female,35,637.0,5270,Mid,Japan,Kanagawa,Kawasaki,Japan,kawa,Social,2020-01-04 13:38:00,2023-06-10 14:42:00,2600,3,23.0,0.6666666666666666,204,3,2600,48.56666666666667,866.67,0.0618,1285.44,0,38.6,1,1,8,5,5,5,555,Champions,3,Promising,Cross-sell — travel rewards / premium product
1370,1370,Cassandra,Whitney,Cassandra Whitney,Female,58,769.0,3238,Mid,India,Uttar Pradesh,Kanpur,India,kanp,Social,2020-01-04 23:04:00,2020-01-04 23:04:00,2400,1,15.0,0.0,1457,1,2400,48.56666666666667,2400.0,0.0206,1186.56,1,29.6,0,0,8,1,1,5,115,Lost,0,Lost,Suppress — flag for quarterly review
1371,1371,Anthony,Diaz,Anthony Diaz,Female,71,748.0,4686,Mid,Spain,Catalonia,Girona,Spain,giro,Offline,2020-01-06 01:30:00,2020-01-06 01:30:00,30,1,12.0,0.0,1455,1,30,48.5,30.0,0.0206,14.83,1,26.9,0,0,0,1,1,1,111,Lost,0,Lost,Suppress — flag for quarterly review
1372,1372,Ashley,White,Ashley White,Female,43,740.0,7839,High,Canada,Quebec,Montreal,Canada,mont,Social,2020-01-07 20:04:00,2020-01-07 20:04:00,120,1,10.0,0.0,1454,1,120,48.46666666666667,120.0,0.0206,59.33,1,25.3,0,0,2,1,1,2,112,Lost,0,Lost,Suppress — flag for quarterly review
1373,1373,Christopher,Franco,Christopher Franco,Male,34,746.0,5770,Mid,Australia,Victoria,Ballarat,Australia,ball,Social,2020-01-07 22:09:00,2020-01-07 22:09:00,150,1,12.0,0.0,1454,1,150,48.46666666666667,150.0,0.0206,74.16,1,26.9,0,0,2,1,1,2,112,Lost,0,Lost,Suppress — flag for quarterly review
1374,1374,Brian,Reyes,Brian Reyes,Female,29,752.0,3147,Mid,Italy,Lombardy,Bergamo,Italy,berg,Social,2020-01-07 22:38:00,2020-01-07 22:38:00,3000,1,33.0,0.0,1454,1,3000,48.46666666666667,3000.0,0.0206,1483.2,1,41.1,1,0,8,1,1,5,115,Lost,0,Lost,Suppress — flag for quarterly review
1375,1375,Sarah,Huang,Sarah Huang,Female,41,645.0,5641,Mid,UK,Scotland,Glasgow,UK,glas,Social,2020-01-08 04:27:00,2020-01-08 04:27:00,80,1,17.0,0.0,1453,1,80,48.43333333333333,80.0,0.0206,39.55,1,26.8,0,0,1,1,1,1,111,Lost,0,Lost,Suppress — flag for quarterly review
1376,1376,James,Little,James Little,Male,66,639.0,6126,High,China,Guangdong,Guangzhou,China,guan,Other,2020-01-08 23:10:00,2022-03-10 12:52:00,490,2,20.5,0.0,661,2,490,48.43333333333333,245.0,0.0413,242.84,0,33.0,0,0,5,3,4,4,344,Promising,1,At-Risk,Win-back campaign within 7 days
1377,1377,Brian,Hines,Brian Hines,Female,58,712.0,4005,Mid,Spain,Catalonia,Tarragona,Spain,tarr,Social,2020-01-10 05:09:00,2020-01-10 05:09:00,3000,1,18.0,0.0,1451,1,3000,48.36666666666667,3000.0,0.0207,1490.4,1,29.7,0,0,8,1,1,5,115,Lost,0,Lost,Suppress — flag for quarterly review
1378,1378,Brett,Todd,Brett Todd,Female,71,639.0,7151,High,Italy,Lombardy,Brescia,Italy,bres,Social,2020-01-10 21:55:00,2020-01-10 21:55:00,150,1,17.0,0.0,1451,1,150,48.36666666666667,150.0,0.0207,74.52,1,26.6,0,0,2,1,1,2,112,Lost,0,Lost,Suppress — flag for quarterly review
1379,1379,Cody,Alexander,Cody Alexander,Male,66,740.0,6364,High,Spain,Andalusia,Malaga,Spain,mala,Social,2020-01-11 02:11:00,2023-11-26 15:44:00,216,3,21.333333333333332,0.0,35,3,216,48.333333333333336,72.0,0.0621,107.31,0,40.9,1,0,3,5,5,2,552,Promising,3,Promising,Cross-sell — travel rewards / premium product
1380,1380,Eric,Williamson,Eric Williamson,Female,20,713.0,6046,High,Australia,Victoria,Geelong,Australia,geel,Search,2020-01-11 17:14:00,2020-01-11 17:14:00,160,1,28.0,0.0,1450,1,160,48.333333333333336,160.0,0.0207,79.49,1,36.4,1,0,2,1,1,2,112,Lost,0,Lost,Suppress — flag for quarterly review
1381,1381,Randy,Brock,Randy Brock,Male,40,769.0,3766,Mid,Italy,Lazio,Latina,Italy,lati,Search,2020-01-14 07:30:00,2023-07-29 05:44:00,166,2,17.5,0.5,155,2,166,48.233333333333334,83.0,0.0415,82.67,0,35.3,1,1,2,5,4,2,542,Promising,1,At-Risk,Win-back campaign within 7 days
1382,1382,Brenda,Harris,Brenda Harris,Male,44,687.0,6124,High,Spain,Catalonia,Tarragona,Spain,tarr,Social,2020-01-16 09:16:00,2023-08-17 10:50:00,200,2,22.5,0.5,136,2,200,48.166666666666664,100.0,0.0415,99.6,0,35.9,1,1,3,5,4,2,542,Promising,1,At-Risk,Win-back campaign within 7 days
1383,1383,Christopher,Knight,Christopher Knight,Male,36,727.0,3778,Mid,Japan,Tokyo,Yokohama,Japan,yoko,Social,2020-01-17 13:38:00,2023-02-21 15:54:00,106,2,12.0,0.5,313,2,106,48.13333333333333,53.0,0.0416,52.92,0,30.2,0,1,1,4,4,2,442,Promising,1,At-Risk,Win-back campaign within 7 days
1384,1384,Denise,Murphy,Denise Murphy,Female,54,635.0,6975,High,China,Shandong,Jinan,China,jina,Other,2020-01-18 20:29:00,2022-07-06 10:34:00,340,2,28.0,1.0,543,2,340,48.1,170.0,0.0416,169.73,0,37.8,1,1,4,3,4,3,343,Promising,1,At-Risk,Win-back campaign within 7 days
1385,1385,Sarah,Weaver,Sarah Weaver,Male,51,688.0,7278,High,Australia,New South Wales,Wollongong,Australia,woll,Social,2020-01-21 16:31:00,2020-01-21 16:31:00,7200,1,7.0,0.0,1440,1,7200,48.0,7200.0,0.0208,3594.24,1,21.6,0,0,9,1,1,5,115,Lost,2,Champions,Referral program + premium card upsell
